Job_ID,Bank_Name,Job_Title,Cluster_Name,The_amount_of_word_count
26497,,,Non-FinTech,0,Nonfintech
26498,,,Non-FinTech,0,Nonfintech
26499,,,Non-FinTech,0,Nonfintech
26500,,,Non-FinTech,0,Nonfintech
26501,,,Non-FinTech,0,Nonfintech
26502,,,Non-FinTech,0,Nonfintech
26503,Capital One,"Sr Manager, Financial Benefits",Non-FinTech,13,Nonfintech
26504,Capital One,"Sr. Associate, Commercial Card Sales Core Process Execution - Richmond, VA",trade,19,Fintech
26505,Capital One,"Sr. Associate, Commercial Card Sales Knowledge Management Execution - Richmond, VA",Blockchain,20,Fintech
26506,Capital One,"Senior Director, Software Engineering",Blockchain,39,Fintech
26507,Capital One,"R55852 Director, Business Counsel ÃÂÃÂÃÂ Card Legal",Lending ,23,Fintech
26508,,"Manager, Product Management",Non-FinTech,0,Nonfintech
26509,,,Non-FinTech,0,Nonfintech
26510,,,Non-FinTech,0,Nonfintech
26511,,,Non-FinTech,0,Nonfintech
26512,,,Non-FinTech,0,Nonfintech
26513,,,Non-FinTech,0,Nonfintech
26514,,,Non-FinTech,0,Nonfintech
26515,Capital One,Senior Business Banker- New York City,Payments ,39,Fintech
26516,Capital One,"Senior Business Analyst, Commercial Strategy & Innovation",trade,43,Fintech
26517,Capital One,Principal Quantitative Modeler,trade,36,Fintech
26518,Capital One,"Manager, Quantitative Modeling",Blockchain,29,Fintech
26519,,Sr. Manager Content Management - Digital Product Management,Non-FinTech,0,Nonfintech
26520,,,Non-FinTech,0,Nonfintech
26521,,,Non-FinTech,0,Nonfintech
26522,,,Non-FinTech,0,Nonfintech
26523,,,Non-FinTech,0,Nonfintech
26524,,,Non-FinTech,0,Nonfintech
26525,,,Non-FinTech,0,Nonfintech
26526,,Branch Ambassador - Customer Service & Sales - Bohemia Airport,Non-FinTech,0,Nonfintech
26527,,,Non-FinTech,0,Nonfintech
26528,,,Non-FinTech,0,Nonfintech
26529,,,Non-FinTech,0,Nonfintech
26530,,,Non-FinTech,0,Nonfintech
26531,,,Non-FinTech,0,Nonfintech
26532,,,Non-FinTech,0,Nonfintech
26533,,Digital Experimentation Product Lead ÃÂÃÂÃÂ CapitalOne.com,Non-FinTech,0,Nonfintech
26534,,,Non-FinTech,0,Nonfintech
26535,,,Non-FinTech,0,Nonfintech
26536,,,Non-FinTech,0,Nonfintech
26537,,,Non-FinTech,0,Nonfintech
26538,,,Non-FinTech,0,Nonfintech
26539,,,Non-FinTech,0,Nonfintech
26540,Capital One,Senior Java Software Engineer,Blockchain,33,Fintech
26541,Capital One,Principal Accounting Associate,trade,40,Fintech
26542,Capital One,Senior Accounting Associate,trade,40,Fintech
26543,Capital One,"Full Stack Engineer, Capital Markets and Analytics (AWS, Big Data, Python, Java, Scala)",Blockchain,41,Fintech
26544,Capital One,"Master, Software Engineer",Blockchain,22,Fintech
26545,Capital One,"Principal Associate, Cyber Operations & Intelligence",trade,18,Fintech
26546,,PART TIME BRANCH AMBASSADOR- CHANTILLY,Non-FinTech,0,Nonfintech
26547,,,Non-FinTech,0,Nonfintech
26548,,,Non-FinTech,0,Nonfintech
26549,,,Non-FinTech,0,Nonfintech
26550,,,Non-FinTech,0,Nonfintech
26551,,,Non-FinTech,0,Nonfintech
26552,,,Non-FinTech,0,Nonfintech
26553,Capital One,Software Engineering Manager - Data Enablement,trade,32,Fintech
26554,Capital One,NoSQL DBA,trade,60,Fintech
26555,Capital One,Senior Software Engineering Manager,Payments ,25,Fintech
26556,,Product Manager,Non-FinTech,0,Nonfintech
26557,,,Non-FinTech,0,Nonfintech
26558,,,Non-FinTech,0,Nonfintech
26559,,,Non-FinTech,0,Nonfintech
26560,,,Non-FinTech,0,Nonfintech
26561,,,Non-FinTech,0,Nonfintech
26562,,,Non-FinTech,0,Nonfintech
26563,Capital One,Senior Business Analyst - Bank Fraud Defense,Planning,47,Fintech
26564,,Part Time Branch Ambassador - Columbia Pike,Non-FinTech,0,Nonfintech
26565,,,Non-FinTech,0,Nonfintech
26566,,,Non-FinTech,0,Nonfintech
26567,,,Non-FinTech,0,Nonfintech
26568,,,Non-FinTech,0,Nonfintech
26569,,,Non-FinTech,0,Nonfintech
26570,,,Non-FinTech,0,Nonfintech
26571,Capital One,Senior Business Analyst - Governance & Risk,trade,51,Fintech
26572,Capital One,"Sr. Business Manager, Enterprise Fraud",Planning,50,Fintech
26573,Capital One,Business Manager - Deposit Pricing Strategy,trade,50,Fintech
26574,,"Product Manager - Small Business, Money Movement",Non-FinTech,0,Nonfintech
26575,,,Non-FinTech,0,Nonfintech
26576,,,Non-FinTech,0,Nonfintech
26577,,,Non-FinTech,0,Nonfintech
26578,,,Non-FinTech,0,Nonfintech
26579,,,Non-FinTech,0,Nonfintech
26580,,,Non-FinTech,0,Nonfintech
26581,Capital One,Sr. Business Analyst - Pricing & Economics,trade,41,Fintech
26582,Capital One,Senior Business Analyst - Consumer Bank Insights,trade,41,Fintech
26583,Capital One,Senior Business Analyst - Bank Fraud Defense,Planning,42,Fintech
26584,Capital One,Senior Business Analyst - Consumer Deposit Acquisitions and Pricing,trade,46,Fintech
26585,Capital One,Senior Software Development Engineer - API,Payments ,31,Fintech
26586,Capital One,Senior Software Engineer,trade,21,Fintech
26587,Capital One,Senior Software Engineer,Blockchain,21,Fintech
26588,,Product Manager,Non-FinTech,0,Nonfintech
26589,,,Non-FinTech,0,Nonfintech
26590,,,Non-FinTech,0,Nonfintech
26591,,,Non-FinTech,0,Nonfintech
26592,,,Non-FinTech,0,Nonfintech
26593,,,Non-FinTech,0,Nonfintech
26594,,,Non-FinTech,0,Nonfintech
26595,Capital One,"Senior Manager, Data Engineering",Blockchain,53,Fintech
26596,Capital One,UX Product Designer,trade,21,Fintech
26597,,"Sr. Manager, Product Management",Non-FinTech,0,Nonfintech
26598,,,Non-FinTech,0,Nonfintech
26599,,,Non-FinTech,0,Nonfintech
26600,,,Non-FinTech,0,Nonfintech
26601,,,Non-FinTech,0,Nonfintech
26602,,,Non-FinTech,0,Nonfintech
26603,,,Non-FinTech,0,Nonfintech
26604,,"Product Manager, Mobile",Non-FinTech,0,Nonfintech
26605,,,Non-FinTech,0,Nonfintech
26606,,,Non-FinTech,0,Nonfintech
26607,,,Non-FinTech,0,Nonfintech
26608,,,Non-FinTech,0,Nonfintech
26609,,,Non-FinTech,0,Nonfintech
26610,,,Non-FinTech,0,Nonfintech
26611,Capital One,Sr. Security Specialist,trade,16,Fintech
26612,,Customer Service/Branch Ambassador- Rockville/Potomac MD,Non-FinTech,0,Nonfintech
26613,,,Non-FinTech,0,Nonfintech
26614,,,Non-FinTech,0,Nonfintech
26615,,,Non-FinTech,0,Nonfintech
26616,,,Non-FinTech,0,Nonfintech
26617,,,Non-FinTech,0,Nonfintech
26618,,,Non-FinTech,0,Nonfintech
26619,Capital One,"Senior Systems Specialist (ELK, AWS)",trade,30,Fintech
26620,Capital One,"Senior Manager, Software Engineering",Blockchain,39,Fintech
26621,Capital One,Software Development Engineer - iOS,Payments ,24,Fintech
26622,Capital One,Software Development Engineer,Payments ,36,Fintech
26623,Capital One,Software Development Engineer - Android,Non-FinTech,13,Nonfintech
26624,Capital One,Master Full Stack Software Engineer,Blockchain,26,Fintech
26625,Capital One,Director Software Engineering - Enterprise Monitoring,Big Data,40,Fintech
26626,Capital One,"Sr. Manager, Software Engineer",Big Data,49,Fintech
26627,,Part Time Branch Ambassador - Herndon,Non-FinTech,0,Nonfintech
26628,,,Non-FinTech,0,Nonfintech
26629,,,Non-FinTech,0,Nonfintech
26630,,,Non-FinTech,0,Nonfintech
26631,,,Non-FinTech,0,Nonfintech
26632,,,Non-FinTech,0,Nonfintech
26633,,,Non-FinTech,0,Nonfintech
26634,,"Manager, Product Manager",Non-FinTech,0,Nonfintech
26635,,,Non-FinTech,0,Nonfintech
26636,,,Non-FinTech,0,Nonfintech
26637,,,Non-FinTech,0,Nonfintech
26638,,,Non-FinTech,0,Nonfintech
26639,,,Non-FinTech,0,Nonfintech
26640,,,Non-FinTech,0,Nonfintech
26641,Capital One,Senior Software Engineer,Blockchain,27,Fintech
26642,,"Manager, Product Management - Personalization and Relevance",Non-FinTech,0,Nonfintech
26643,,,Non-FinTech,0,Nonfintech
26644,,,Non-FinTech,0,Nonfintech
26645,,,Non-FinTech,0,Nonfintech
26646,,,Non-FinTech,0,Nonfintech
26647,,,Non-FinTech,0,Nonfintech
26648,,,Non-FinTech,0,Nonfintech
26649,Capital One,Experience Designer,trade,30,Fintech
26650,,Part Time Branch Ambassador Fremaux Town Center,Non-FinTech,0,Nonfintech
26651,,,Non-FinTech,0,Nonfintech
26652,,,Non-FinTech,0,Nonfintech
26653,,,Non-FinTech,0,Nonfintech
26654,,,Non-FinTech,0,Nonfintech
26655,,,Non-FinTech,0,Nonfintech
26656,,,Non-FinTech,0,Nonfintech
26657,Capital One,DevOps Software Engineer,Blockchain,35,Fintech
26658,,Product Manager ÃÂÃÂÃÂ Innovation Spaces (The Exchange),Non-FinTech,0,Nonfintech
26659,,,Non-FinTech,0,Nonfintech
26660,,,Non-FinTech,0,Nonfintech
26661,,,Non-FinTech,0,Nonfintech
26662,,,Non-FinTech,0,Nonfintech
26663,,,Non-FinTech,0,Nonfintech
26664,,,Non-FinTech,0,Nonfintech
26665,,Part Time Branch Ambassador South Morrison Branch,Non-FinTech,0,Nonfintech
26666,,,Non-FinTech,0,Nonfintech
26667,,,Non-FinTech,0,Nonfintech
26668,,,Non-FinTech,0,Nonfintech
26669,,,Non-FinTech,0,Nonfintech
26670,,,Non-FinTech,0,Nonfintech
26671,,,Non-FinTech,0,Nonfintech
26672,Capital One,Senior Business Banker (Long Island Boroughs- New York),Payments ,39,Fintech
26673,Capital One,"Principal Associate, SEM Media Operations",Payments ,23,Fintech
26674,Capital One,"Sr. Manager, Sr. Counsel - Marketing",trade,44,Fintech
26675,Capital One,"Director, Asst General Counsel, Consumer Regulatory",trade,51,Fintech
26676,Capital One,AML TMO Manager,trade,29,Fintech
26677,Capital One,"Software Engineer, DevOps",Blockchain,39,Fintech
26678,Capital One,Business Development Banker (Houston),Blockchain,29,Fintech
26679,Capital One,"AVP, Specialty Underwriter & Portfolio Manager II/III (Diversified Industries)",Payments ,32,Fintech
26680,,Branch Ambassador - Spectrum,Non-FinTech,0,Nonfintech
26681,,,Non-FinTech,0,Nonfintech
26682,,,Non-FinTech,0,Nonfintech
26683,,,Non-FinTech,0,Nonfintech
26684,,,Non-FinTech,0,Nonfintech
26685,,,Non-FinTech,0,Nonfintech
26686,,,Non-FinTech,0,Nonfintech
26687,Capital One,Master Software Engineer,Blockchain,36,Fintech
26688,,"Sr. Manager, Product Management - Commercial Marketing",Non-FinTech,0,Nonfintech
26689,,,Non-FinTech,0,Nonfintech
26690,,,Non-FinTech,0,Nonfintech
26691,,,Non-FinTech,0,Nonfintech
26692,,,Non-FinTech,0,Nonfintech
26693,,,Non-FinTech,0,Nonfintech
26694,,,Non-FinTech,0,Nonfintech
26695,Capital One,"Business Director, Head of Retail Bank People Analytics",Payments ,33,Fintech
26696,Capital One,Finance Associate,trade,21,Fintech
26697,,Branch Ambassador - Bailey's Crossroad,Non-FinTech,0,Nonfintech
26698,,,Non-FinTech,0,Nonfintech
26699,,,Non-FinTech,0,Nonfintech
26700,,,Non-FinTech,0,Nonfintech
26701,,,Non-FinTech,0,Nonfintech
26702,,,Non-FinTech,0,Nonfintech
26703,,,Non-FinTech,0,Nonfintech
26704,Capital One,Senior Software Engineer,Blockchain,35,Fintech
26705,Capital One,"Business Development Banker- Maryland, Virginia, DC",Blockchain,32,Fintech
26706,Capital One,"Senior Manager, Commercial Bank Strategy & Innovation",trade,45,Fintech
26707,Capital One,"Android, Sr. Manager",Blockchain,54,Fintech
26708,Capital One,"Sr. Data Engineer, Finance Technology (AWS, Python, Scala)",Blockchain,47,Fintech
26709,Capital One,"Commercial Real Estate, Analyst",trade,48,Fintech
26710,,Product Manager - Commercial Card,Non-FinTech,0,Nonfintech
26711,,,Non-FinTech,0,Nonfintech
26712,,,Non-FinTech,0,Nonfintech
26713,,,Non-FinTech,0,Nonfintech
26714,,,Non-FinTech,0,Nonfintech
26715,,,Non-FinTech,0,Nonfintech
26716,,,Non-FinTech,0,Nonfintech
26717,Capital One,Principal Software Engineer Architect,Blockchain,19,Fintech
26718,Capital One,VP of Strategic Sales - Commercial Card,Payments ,37,Fintech
26719,Capital One,"Senior Software Engineer (Java, Spark, AWS)",Big Data,25,Fintech
26720,Capital One,"Software Engineer (Java, Spark, AWS)",Big Data,25,Fintech
26721,Capital One,Commercial Accounting - Principal Associate,trade,22,Fintech
26722,Capital One,Commercial Accounting - Principal Associate,trade,21,Fintech
26723,Capital One,"Senior Front End Engineer: APIs, Angular, Node, Javascript, AWS",Big Data,27,Fintech
26724,Capital One,"Senior Full Stack Engineer: Java, Javascript, Node, AWS, Angular, APIs",Big Data,22,Fintech
26725,,Branch Ambassador - Customer Sales and Service - Queens Area (Multiple Locations),Non-FinTech,0,Nonfintech
26726,,,Non-FinTech,0,Nonfintech
26727,,,Non-FinTech,0,Nonfintech
26728,,,Non-FinTech,0,Nonfintech
26729,,,Non-FinTech,0,Nonfintech
26730,,,Non-FinTech,0,Nonfintech
26731,,,Non-FinTech,0,Nonfintech
26732,Capital One,"Commercial Real Estate, Relationship Manager II",trade,35,Fintech
26733,Capital One,Sr. Director - Resiliency Engineering,Blockchain,44,Fintech
26734,Capital One,Senior Accounting Associate,trade,22,Fintech
26735,Capital One,"Senior Manager, Software Engineering",Blockchain,35,Fintech
26736,Capital One,Sr. Full Stack Engineer,Blockchain,31,Fintech
26737,,Director - Product Management - Commercial Bank Onboarding,Non-FinTech,0,Nonfintech
26738,,,Non-FinTech,0,Nonfintech
26739,,,Non-FinTech,0,Nonfintech
26740,,,Non-FinTech,0,Nonfintech
26741,,,Non-FinTech,0,Nonfintech
26742,,,Non-FinTech,0,Nonfintech
26743,,,Non-FinTech,0,Nonfintech
26744,Capital One,"Sr. Associate, Paralegal",Non-FinTech,10,Nonfintech
26745,Capital One,"UX Writer, Small Business Card",trade,39,Fintech
26746,Capital One,"Associate, Underwriting - Healthcare Middle Market Banking",trade,51,Fintech
26747,,Product Owner - Payments,Non-FinTech,0,Nonfintech
26748,,,Non-FinTech,0,Nonfintech
26749,,,Non-FinTech,0,Nonfintech
26750,,,Non-FinTech,0,Nonfintech
26751,,,Non-FinTech,0,Nonfintech
26752,,,Non-FinTech,0,Nonfintech
26753,,,Non-FinTech,0,Nonfintech
26754,,Digital Payments Product Manager,Non-FinTech,0,Nonfintech
26755,,,Non-FinTech,0,Nonfintech
26756,,,Non-FinTech,0,Nonfintech
26757,,,Non-FinTech,0,Nonfintech
26758,,,Non-FinTech,0,Nonfintech
26759,,,Non-FinTech,0,Nonfintech
26760,,,Non-FinTech,0,Nonfintech
26761,,"Sr. Director, Product Management, Decision Systems",Non-FinTech,0,Nonfintech
26762,,,Non-FinTech,0,Nonfintech
26763,,,Non-FinTech,0,Nonfintech
26764,,,Non-FinTech,0,Nonfintech
26765,,,Non-FinTech,0,Nonfintech
26766,,,Non-FinTech,0,Nonfintech
26767,,,Non-FinTech,0,Nonfintech
26768,Capital One,Risk Manager,trade,30,Fintech
26769,Capital One,"Senior Manager, Senior Counsel, Regulatory Advisory",trade,32,Fintech
26770,Capital One,Software Engineer - Javascript and AWS,Blockchain,31,Fintech
26771,,"Product Manager, Enterprise Customer Intelligence",Non-FinTech,0,Nonfintech
26772,,,Non-FinTech,0,Nonfintech
26773,,,Non-FinTech,0,Nonfintech
26774,,,Non-FinTech,0,Nonfintech
26775,,,Non-FinTech,0,Nonfintech
26776,,,Non-FinTech,0,Nonfintech
26777,,,Non-FinTech,0,Nonfintech
26778,Capital One,Master DevOps Engineer,Blockchain,31,Fintech
26779,,"Manager, Digital Product- Consumer Web & Mobile Platform",Non-FinTech,0,Nonfintech
26780,,,Non-FinTech,0,Nonfintech
26781,,,Non-FinTech,0,Nonfintech
26782,,,Non-FinTech,0,Nonfintech
26783,,,Non-FinTech,0,Nonfintech
26784,,,Non-FinTech,0,Nonfintech
26785,,,Non-FinTech,0,Nonfintech
26786,Capital One,Business Manager - Commercial Bank,Payments ,47,Fintech
26787,Capital One,Senior Business Analyst- Commercial Bank,Blockchain,47,Fintech
26788,Capital One,Senior Manager of Data Engineering,Blockchain,36,Fintech
26789,Capital One,"Director, Software Engineering - Kubernetes",Blockchain,33,Fintech
26790,Capital One,Senior Software Engineer,Blockchain,24,Fintech
26791,Capital One,Senior Manager - Capital Risk Oversight,Blockchain,52,Fintech
26792,Capital One,"Senior Manager, Communications (Upmarket Card)",Payments ,33,Fintech
26793,Capital One,Software Development Engineer - Platform Services,Payments ,42,Fintech
26794,,Full Time Branch Ambassador - Greenport Branch,Non-FinTech,0,Nonfintech
26795,,,Non-FinTech,0,Nonfintech
26796,,,Non-FinTech,0,Nonfintech
26797,,,Non-FinTech,0,Nonfintech
26798,,,Non-FinTech,0,Nonfintech
26799,,,Non-FinTech,0,Nonfintech
26800,,,Non-FinTech,0,Nonfintech
26801,Capital One,Scrum Master,trade,22,Fintech
26802,Capital One,"Senior Business Banker- Maryland, DC, Northern VA",Payments ,39,Fintech
26803,,Branch Ambassador/Customer Service- Falls Grove,Non-FinTech,0,Nonfintech
26804,,,Non-FinTech,0,Nonfintech
26805,,,Non-FinTech,0,Nonfintech
26806,,,Non-FinTech,0,Nonfintech
26807,,,Non-FinTech,0,Nonfintech
26808,,,Non-FinTech,0,Nonfintech
26809,,,Non-FinTech,0,Nonfintech
26810,,"Manager, Product Management, Card Data Science",Non-FinTech,0,Nonfintech
26811,,,Non-FinTech,0,Nonfintech
26812,,,Non-FinTech,0,Nonfintech
26813,,,Non-FinTech,0,Nonfintech
26814,,,Non-FinTech,0,Nonfintech
26815,,,Non-FinTech,0,Nonfintech
26816,,,Non-FinTech,0,Nonfintech
26817,Capital One,"Senior Manager, Data Engineering (hands on)",Big Data,29,Fintech
26818,Capital One,Business Manager,Big Data,37,Fintech
26819,Capital One,"Senior Financial Analyst, Card Partnerships",Blockchain,32,Fintech
26820,Capital One,"UX Product Designer, Treasury Management",Big Data,32,Fintech
26821,Capital One,"Senior Business Banker - Northern, VA",Payments ,39,Fintech
26822,Capital One,"Senior Business Banker - Northern, VA",Payments ,39,Fintech
26823,Capital One,Senior Python Engineer,trade,20,Fintech
26824,Capital One,Cyber Initiative Team Lead,Non-FinTech,14,Nonfintech
26825,Capital One,"Business Director, Enterprise Fraud",Payments ,43,Fintech
26826,,Part Time Branch Ambassador - Chantilly,Non-FinTech,0,Nonfintech
26827,,,Non-FinTech,0,Nonfintech
26828,,,Non-FinTech,0,Nonfintech
26829,,,Non-FinTech,0,Nonfintech
26830,,,Non-FinTech,0,Nonfintech
26831,,,Non-FinTech,0,Nonfintech
26832,,,Non-FinTech,0,Nonfintech
26833,Capital One,"Principal Associate, Accounting",trade,23,Fintech
26834,Capital One,"Sr. Data Engineer, Finance Technology, Data Transformation (AWS, Python, Spark, Scala)",Blockchain,45,Fintech
26835,Capital One,Senior Data Engineer,Big Data,39,Fintech
26836,,Product Manager - Commercial Card,Non-FinTech,0,Nonfintech
26837,,,Non-FinTech,0,Nonfintech
26838,,,Non-FinTech,0,Nonfintech
26839,,,Non-FinTech,0,Nonfintech
26840,,,Non-FinTech,0,Nonfintech
26841,,,Non-FinTech,0,Nonfintech
26842,,,Non-FinTech,0,Nonfintech
26843,Capital One,Sr. Associate Instructional Designer - Retail Bank,Blockchain,36,Fintech
26844,,Product Manager - Commercial Card,Non-FinTech,0,Nonfintech
26845,,,Non-FinTech,0,Nonfintech
26846,,,Non-FinTech,0,Nonfintech
26847,,,Non-FinTech,0,Nonfintech
26848,,,Non-FinTech,0,Nonfintech
26849,,,Non-FinTech,0,Nonfintech
26850,,,Non-FinTech,0,Nonfintech
26851,Capital One,"Sr. Mobile Engineer, iOS",Blockchain,33,Fintech
26852,,Digital Product Manager,Non-FinTech,0,Nonfintech
26853,,,Non-FinTech,0,Nonfintech
26854,,,Non-FinTech,0,Nonfintech
26855,,,Non-FinTech,0,Nonfintech
26856,,,Non-FinTech,0,Nonfintech
26857,,,Non-FinTech,0,Nonfintech
26858,,,Non-FinTech,0,Nonfintech
26859,Capital One,"Vice President, Diversified Industries - Specialty Underwriter & Portfolio Manager (Sponsored Finance)",Blockchain,36,Fintech
26860,Capital One,Principal Quantitative Analyst - Model Monitoring,trade,44,Fintech
26861,,"Manager, Digital Product Management, Card Customer Experience",Non-FinTech,0,Nonfintech
26862,,,Non-FinTech,0,Nonfintech
26863,,,Non-FinTech,0,Nonfintech
26864,,,Non-FinTech,0,Nonfintech
26865,,,Non-FinTech,0,Nonfintech
26866,,,Non-FinTech,0,Nonfintech
26867,,,Non-FinTech,0,Nonfintech
26868,,"Manager, Digital Product Management, Card Customer Experience",Non-FinTech,0,Nonfintech
26869,,,Non-FinTech,0,Nonfintech
26870,,,Non-FinTech,0,Nonfintech
26871,,,Non-FinTech,0,Nonfintech
26872,,,Non-FinTech,0,Nonfintech
26873,,,Non-FinTech,0,Nonfintech
26874,,,Non-FinTech,0,Nonfintech
26875,,Product Manager - Commercial Card,Non-FinTech,0,Nonfintech
26876,,,Non-FinTech,0,Nonfintech
26877,,,Non-FinTech,0,Nonfintech
26878,,,Non-FinTech,0,Nonfintech
26879,,,Non-FinTech,0,Nonfintech
26880,,,Non-FinTech,0,Nonfintech
26881,,,Non-FinTech,0,Nonfintech
26882,Capital One,Master Software Engineer,Blockchain,32,Fintech
26883,Capital One,Sr. Manager - Consumer Credit Review - Credit Card / Small Business,Blockchain,30,Fintech
26884,Capital One,"Senior Business Analyst, Technology Strategy",Blockchain,58,Fintech
26885,Capital One,Business Manager,Planning,82,Fintech
26886,Capital One,Principal Software Engineer,Blockchain,22,Fintech
26887,Capital One,"Director, Quantitative Analysis -Model Validation",Blockchain,63,Fintech
26888,Capital One,Machine Learning Data Engineer,Big Data,35,Fintech
26889,Capital One,Machine Learning Data Engineer,Big Data,35,Fintech
26890,Capital One,Senior Software Engineer,Blockchain,22,Fintech
26891,Capital One,Senior Administrative Assistant (Admin Assistant III),trade,15,Fintech
26892,Capital One,Lead Software Engineer - Java/ API/Microservices,Blockchain,33,Fintech
26893,Capital One,Data Analysis Manager,trade,55,Fintech
26894,,"Product Manager, Mobile",Non-FinTech,0,Nonfintech
26895,,,Non-FinTech,0,Nonfintech
26896,,,Non-FinTech,0,Nonfintech
26897,,,Non-FinTech,0,Nonfintech
26898,,,Non-FinTech,0,Nonfintech
26899,,,Non-FinTech,0,Nonfintech
26900,,,Non-FinTech,0,Nonfintech
26901,Capital One,Salesforce Developer,Blockchain,26,Fintech
26902,Capital One,"Senior Business Manager, Technology Strategy",Blockchain,46,Fintech
26903,Capital One,"Software Engineer, Full Stack",Blockchain,32,Fintech
26904,,Branch Ambassador - Brambleton,Non-FinTech,0,Nonfintech
26905,,,Non-FinTech,0,Nonfintech
26906,,,Non-FinTech,0,Nonfintech
26907,,,Non-FinTech,0,Nonfintech
26908,,,Non-FinTech,0,Nonfintech
26909,,,Non-FinTech,0,Nonfintech
26910,,,Non-FinTech,0,Nonfintech
26911,Capital One,Senior Business Analyst,Blockchain,40,Fintech
26912,Capital One,Business Manager,Blockchain,38,Fintech
26913,Capital One,"Senior Business Manager, Digital Strategy - Commercial/Corporate B2B Payments Focus",Blockchain,44,Fintech
26914,Capital One,"Business Director, Card Payment Network",trade,55,Fintech
26915,,"Product Manager, Card Controls",Non-FinTech,0,Nonfintech
26916,,,Non-FinTech,0,Nonfintech
26917,,,Non-FinTech,0,Nonfintech
26918,,,Non-FinTech,0,Nonfintech
26919,,,Non-FinTech,0,Nonfintech
26920,,,Non-FinTech,0,Nonfintech
26921,,,Non-FinTech,0,Nonfintech
26922,,Branch Ambassador - Vienna,Non-FinTech,0,Nonfintech
26923,,,Non-FinTech,0,Nonfintech
26924,,,Non-FinTech,0,Nonfintech
26925,,,Non-FinTech,0,Nonfintech
26926,,,Non-FinTech,0,Nonfintech
26927,,,Non-FinTech,0,Nonfintech
26928,,,Non-FinTech,0,Nonfintech
26929,Capital One,Capital Officer Analyst,Blockchain,24,Fintech
26930,Capital One,Principal Financial Analyst,trade,46,Fintech
26931,,Product Manager - Rewards,Non-FinTech,0,Nonfintech
26932,,,Non-FinTech,0,Nonfintech
26933,,,Non-FinTech,0,Nonfintech
26934,,,Non-FinTech,0,Nonfintech
26935,,,Non-FinTech,0,Nonfintech
26936,,,Non-FinTech,0,Nonfintech
26937,,,Non-FinTech,0,Nonfintech
26938,Capital One,Supply Chain Technology Product Owner,Big Data,49,Fintech
26939,Capital One,"Commercial Loan Closing Associate- Bethesda, MD",Payments ,40,Fintech
26940,,"Product Manager, Digital Commerce",Non-FinTech,0,Nonfintech
26941,,,Non-FinTech,0,Nonfintech
26942,,,Non-FinTech,0,Nonfintech
26943,,,Non-FinTech,0,Nonfintech
26944,,,Non-FinTech,0,Nonfintech
26945,,,Non-FinTech,0,Nonfintech
26946,,,Non-FinTech,0,Nonfintech
26947,Capital One,Master Software Engineer,Blockchain,40,Fintech
26948,Capital One,Machine Learning Software Engineer,Big Data,34,Fintech
26949,Capital One,"Senior Manager, Card Risk",Blockchain,47,Fintech
26950,Capital One,Commercial Lending Advisory - Sr. Manager,trade,41,Fintech
26951,Capital One,Sr. Full Stack Java - Manager,Blockchain,30,Fintech
26952,Capital One,Principal Process Manager,trade,45,Fintech
26953,,Full Time Branch Ambassador - Manhattan South Multiple Locations,Non-FinTech,0,Nonfintech
26954,,,Non-FinTech,0,Nonfintech
26955,,,Non-FinTech,0,Nonfintech
26956,,,Non-FinTech,0,Nonfintech
26957,,,Non-FinTech,0,Nonfintech
26958,,,Non-FinTech,0,Nonfintech
26959,,,Non-FinTech,0,Nonfintech
26960,,"Sr. Manager, Digital Product Management",Non-FinTech,0,Nonfintech
26961,,,Non-FinTech,0,Nonfintech
26962,,,Non-FinTech,0,Nonfintech
26963,,,Non-FinTech,0,Nonfintech
26964,,,Non-FinTech,0,Nonfintech
26965,,,Non-FinTech,0,Nonfintech
26966,,,Non-FinTech,0,Nonfintech
26967,Capital One,Software Engineer - Machine Learning,Blockchain,27,Fintech
26968,Capital One,Senior DevOps Engineer,Blockchain,31,Fintech
26969,Capital One,"Senior Associate, Machine Learning Engineer",Blockchain,20,Fintech
26970,Capital One,"Director, Software Engineering",Blockchain,21,Fintech
26971,,Part - Time Branch Ambassador - Central Nassau - Roslyn,Non-FinTech,0,Nonfintech
26972,,,Non-FinTech,0,Nonfintech
26973,,,Non-FinTech,0,Nonfintech
26974,,,Non-FinTech,0,Nonfintech
26975,,,Non-FinTech,0,Nonfintech
26976,,,Non-FinTech,0,Nonfintech
26977,,,Non-FinTech,0,Nonfintech
26978,Capital One,Business Banking Sales & Service Delivery (Virtual and Escrow Business Development Teams),Payments ,21,Fintech
26979,Capital One,Senior Business Analyst,trade,41,Fintech
26980,Capital One,"Senior Software Engineer (Scala, Python)",Blockchain,15,Fintech
26981,Capital One,Full Stack Software Engineer,Blockchain,28,Fintech
26982,Capital One,"Data Engineer, Manager",Blockchain,36,Fintech
26983,Capital One,"Senior Manager, Card Risk",Blockchain,38,Fintech
26984,Capital One,"Principal Associate, Cyber Strategic Engagement",Payments ,24,Fintech
26985,Capital One,Lead Software Engineer,Blockchain,41,Fintech
26986,Capital One,Director - Software Engineering - Enterprise Customer Intelligence,Big Data,29,Fintech
26987,Capital One,"User Experience Designer, Capital One Labs",Big Data,29,Fintech
26988,Capital One,"Sr. Data Analysis Manager, Workplace Solutions Portfolio Strategy",trade,54,Fintech
26989,Capital One,"SVP, Relationship Management - Middle Market Banking",Payments ,37,Fintech
